,Name,Description,Name_Tokens,Description_Tokens,is_French,is_Italian,is_Polish,is_Mexican,is_Spanish
4176,Quince," This yellow-skinned fruit looks and tastes like a cross between an apple and a pear. Its texture and flavor make it better cooked than raw. Its high pectin content makes it ideal for use in jams, jellies and preserves. Introduced to Latin America by the Spanish and/or Portuguese; looks like a large pear, but is hard and very sour; usually cooked with sugar, after which it becomes faint pink.",['Quince'],['Quince'],0,0,0,0,1
4180,Rabanos, [Spanish] radishes.,['Rabanos'],['Rabanos'],0,0,0,0,1
4193,Rajas, [Spanish] strips; usually refers to strips or ribbons of roasted or sauteed green chiles and onion.,['Rajas'],['Rajas'],0,0,0,0,1
4198,Ranchero, [Spanish] country-style.,['Ranchero'],['Ranchero'],0,0,0,0,1
4220,Recado, [Spanish] seasoning.,['Recado'],['Recado'],0,0,0,0,1
4228,Receta, [Spanish] recipes.,['Receta'],['Receta'],0,0,0,0,1
4265,Refrito," [Spanish] refried; usually describes beans that are cooked, mashed, and fried in lard.",['Refrito'],['Refrito'],0,0,0,0,1
4277,Relleno, [Spanish] stuffed.,['Relleno'],['Relleno'],0,0,0,0,1
4283,Renuevos de rastrojo, [Spanish] tumbleweed shoots; they have a wild bean flavor and can be used as a vegetable or in salads.,"['Renuevos', 'de', 'rastrojo']","['Renuevos', 'de', 'rastrojo']",0,0,0,0,1
4287,Repollo, [Spanish] cabbage.,['Repollo'],['Repollo'],0,0,0,0,1
4289,Res, [Spanish] beef.,['Res'],['Res'],0,0,0,0,1
4294,Resquesin, [Spanish] curd cheese; often called queso fresco or queso blanco.,['Resquesin'],['Resquesin'],0,0,0,0,1
4316,Revoltijo de huevos, [Spanish] scrambled eggs.,"['Revoltijo', 'de', 'huevos']","['Revoltijo', 'de', 'huevos']",0,0,0,0,1
4322,Ri ones, [Spanish] kidneys.,"['Ri', 'ones']","['Ri', 'ones']",0,0,0,0,1
4343,"Rice, Valencia","Valencia rice (sometimes sold as paella rice), is a large white oval grain. Grown in Spain, it is similar to Arborio. It's the rice used for paella, the Spanish dish that pairs rice with seafood, chicken, rabbit or chorizo and vegetables.","['Rice,', 'Valencia']","['Rice,', 'Valencia']",0,0,0,0,1
4365,Ristra, [Spanish] string of red chiles for drying in the sun.,['Ristra'],['Ristra'],0,0,0,0,1
4372,RÃ³balo, [Spanish] bass.,['RÃ³balo'],['RÃ³balo'],0,0,0,0,1
4387,Rojo, [Spanish] red.,['Rojo'],['Rojo'],0,0,0,0,1
4398,Romero, [Spanish] rosemary.,['Romero'],['Romero'],0,0,0,0,1
4433,Sabrosas, [Spanish] tasty.,['Sabrosas'],['Sabrosas'],0,0,0,0,1
4448,Sal, [Spanish] salt.,['Sal'],['Sal'],0,0,0,0,1
4451,Salchicha, [Spanish] sausage.,['Salchicha'],['Salchicha'],0,0,0,0,1
4467,Salpicon," [Spanish] shredded or finely cut; Mexican shredded meat salad; hash. Cooked food cut into tiny pieces, usually as a filling for pastry.",['Salpicon'],['Salpicon'],0,0,0,1,1
4468,Salsa cruda, [Spanish] uncooked sauce.,"['Salsa', 'cruda']","['Salsa', 'cruda']",0,0,0,0,1
4469,Salsa de rojo, [Spanish] red chili sauce.,"['Salsa', 'de', 'rojo']","['Salsa', 'de', 'rojo']",0,0,0,0,1
4470,Salsa," [Spanish and Italian] sauce. Salsa refers to cooked or fresh combinations of fruits and/or vegetables. The most popular is the Latino mixture of tomatoes, onion and chile peppers.",['Salsa'],['Salsa'],0,1,0,0,1
4481,Salvia, [Spanish] sage.,['Salvia'],['Salvia'],0,0,0,0,1
4486,Sandia, [Spanish] watermelon.,['Sandia'],['Sandia'],0,0,0,0,1
4487,Sangria," [Spanish] drink made from sweet red wine, pieces of fresh fruit (usually orange and lemon), spices (cinnamon, cloves).:",['Sangria'],['Sangria'],0,0,0,0,1
4488,Sangrita, [Spanish] tequila and chile cocktail.,['Sangrita'],['Sangrita'],0,0,0,0,1
4492,Sarton, [Spanish] skillet.,['Sarton'],['Sarton'],0,0,0,0,1
4493,Sasafras, [Spanish] sassafras.,['Sasafras'],['Sasafras'],0,0,0,0,1
4568,Seca (seco), [Spanish] dried.,"['Seca', '(seco)']","['Seca', '(seco)']",0,0,0,0,1
4572,Secos y asados, [Spanish] dried and roasted.,"['Secos', 'y', 'asados']","['Secos', 'y', 'asados']",0,0,0,0,1
4594,Semilla, [Spanish] seed.,['Semilla'],['Semilla'],0,0,0,0,1
4601,Sencillo, [Spanish] simple.,['Sencillo'],['Sencillo'],0,0,0,0,1
4602,Serenata, [Spanish] codfish salad.,['Serenata'],['Serenata'],0,0,0,0,1
4604,Serrano seco, [Spanish] dried red serrano chile.,"['Serrano', 'seco']","['Serrano', 'seco']",0,0,0,0,1
4616,Sesos, [Spanish] brains.,['Sesos'],['Sesos'],0,0,0,0,1
4694,Sidra, [Spanish] cider.,['Sidra'],['Sidra'],0,0,0,0,1
4706,Sincronizada, [Spanish] double-decker quesadilla.,['Sincronizada'],['Sincronizada'],0,0,0,0,1
4758,Sofrito," [Spanish] famous seasoning mix which includes cured ham, lard or canola oil, oregano, onion, green pepper, sweet chile peppers, fresh coriander leaves and garlic.",['Sofrito'],['Sofrito'],0,0,0,0,1
4770,Sonorenses, [Spanish] Sonora-style.,['Sonorenses'],['Sonorenses'],0,0,0,0,1
4771,Sopa seca, [Spanish] dry soup with very little liquid left after cooking.,"['Sopa', 'seca']","['Sopa', 'seca']",0,0,0,0,1
4772,Sopa," [Spanish] soup, dry or liquid.",['Sopa'],['Sopa'],0,0,0,0,1
4773,Sopaipillas," [Spanish] sofa pillows; fritters soaked in honey; a puffed, fried bread, served with honey (or a mixture of honey and melted butter) or syrup or slit, then filled with various stuffings.",['Sopaipillas'],['Sopaipillas'],0,0,0,0,1
4774,Sopes, [Spanish] little round antojitos of tortilla dough.,['Sopes'],['Sopes'],0,0,0,0,1
4969,Suero de la leche, [Spanish] buttermilk.,"['Suero', 'de', 'la', 'leche']","['Suero', 'de', 'la', 'leche']",0,0,0,0,1
5065,Tallarines, [Spanish] noodles.,['Tallarines'],['Tallarines'],0,0,0,0,1
5067,Tamal (tamale)," [Spanish] any filling enclosed in masa, wrapped in a corn husk or parchment paper, and steamed; the plural is tamales. The cornmeal is spread on a corn husk, then filled with chile-seasoned mixture of meats and red pepper, rolled, tied and steamed.","['Tamal', '(tamale)']","['Tamal', '(tamale)']",0,0,0,0,1
5069,Tamalero, [Spanish] tamale-making party.,['Tamalero'],['Tamalero'],0,0,0,0,1
5072,Tamarindo," [Spanish] sometimes labeled as Indian dates; a The pod is bout four inches long; they have a brown papery outer skin that covers the sticky pulp, fibers and seeds; it makes a wonderful hot weather drink; also great for sauces and chiles when combined with dried chiles; a primary ingredient in both Worcestershire and Pick-a-Peppa sauces; also sold in dried bricks with its seeds, as frozen pulp and puree, and as canned paste; fresh pods can be purchased from later summer through early spring.",['Tamarindo'],['Tamarindo'],0,0,0,0,1
5081,Taquito," [Spanish] little taco; rolled, deep-fried taco.",['Taquito'],['Taquito'],0,0,0,0,1
5096,Taza, [Spanish] cup.,['Taza'],['Taza'],0,0,0,0,1
5098,Te, [Spanish] tea; usually an herbal tea.,['Te'],['Te'],0,0,0,0,1
5107,Tejano, [Spanish] Texan; often refers to the early Mexican settlers in Texas.,['Tejano'],['Tejano'],0,0,0,1,1
5108,Tejolote, [Spanish] pestle used to grind items in a molcajete.,['Tejolote'],['Tejolote'],0,0,0,0,1
5111,Telera, [Spanish] French roll.,['Telera'],['Telera'],1,0,0,0,1
5113,Tembleque, [Spanish] a coconut dessert; a good commercial product is the Goya brand.,['Tembleque'],['Tembleque'],0,0,0,0,1
5122,Tenedor, [Spanish] fork.,['Tenedor'],['Tenedor'],0,0,0,0,1
5123,Tepari, [Spanish] tepary beans.,['Tepari'],['Tepari'],0,0,0,0,1
5124,Tepin," [Spanish] a dried chile; chile tepin; wild form of the pequ n, it grows along the Mexican and U.S. border; round, measuring about 1/2 inch across; have a searing, dry heat; used in sauces, salsas and stews; Substitute pequ ns if these are not available.",['Tepin'],['Tepin'],0,0,0,1,1
5125,Tequila," [Spanish] a pale, sharp-tasting liquor distilled from the agave plant (maguey cactus); the stem of the agave, known also as the century plant, is used in making tequila; it is produced near Tequila in the state of Jalisco, Mexico.",['Tequila'],['Tequila'],0,0,0,0,1
5152,Tierno, [Spanish] tender.,['Tierno'],['Tierno'],0,0,0,0,1
5160,Tinga, [Spanish] stew.,['Tinga'],['Tinga'],0,0,0,0,1
5169,Tocino, [Spanish] bacon. Cured ham with added color.,['Tocino'],['Tocino'],0,0,0,0,1
5175,Tomate, [Spanish] tomato.,['Tomate'],['Tomate'],0,0,0,0,1
5176,Tomatillos (tomates verdes)," [Spanish] frescadillas; plum-sized, bright green fruit, covered with a light green papery husk; they have a citrus-like, acidic flavor; taste best when they are brilliant green in color; often called green tomatoes, they are more closely related to the kiwi fruit than to tomatoes, and are members of the gooseberry family. Also a member of the nightshade family; originally eaten by the Aztecs; the best substitute is small green tomatoes. If using fresh, remove the papery husks. Canned are a good substitute, but rinse well before using.","['Tomatillos', '(tomates', 'verdes)']","['Tomatillos', '(tomates', 'verdes)']",0,0,0,0,1
5179,Tomillo, [Spanish] thyme.,['Tomillo'],['Tomillo'],0,0,0,0,1
5184,Toronja, [Spanish] grapefruit.,['Toronja'],['Toronja'],0,0,0,0,1
5185,Torrejas, [Spanish] egg fritters.,['Torrejas'],['Torrejas'],0,0,0,0,1
5189,Torta, [Spanish] hero sandwich; often made with a bolillo; also made with tortillas fried semi-crisp.,['Torta'],['Torta'],0,0,0,0,1
5194,Tortilladora, [Spanish] small handcranked machine for making tortillas.,['Tortilladora'],['Tortilladora'],0,0,0,0,1
5198,Tortilleria, [Spanish] establishment where tortillas are made and sold.,['Tortilleria'],['Tortilleria'],0,0,0,0,1
5200,Tostada, [Spanish] corn tortilla fried crisp and garnished.,['Tostada'],['Tostada'],0,0,0,0,1
5203,Tostados, [Spanish] fried corn tortillas with toppings; bowls made by frying corn and flour tortillas in a tostado fryer.,['Tostados'],['Tostados'],0,0,0,0,1
5204,Tostones, [Spanish] fried plantain slices.,['Tostones'],['Tostones'],0,0,0,0,1
5209,"Totopos, tostaditas", [Spanish] southern Mexican term for tortilla chips.,"['Totopos,', 'tostaditas']","['Totopos,', 'tostaditas']",0,0,0,1,1
5242,Trigo, [Spanish] wheat.,['Trigo'],['Trigo'],0,0,0,0,1
5248,Truchas, [Spanish] freshwater trout.,['Truchas'],['Truchas'],0,0,0,0,1
5263,Tunas," [Spanish] prickly pear cactus fruits which turn from green to ruby red; their juice is magenta-colored; their exotic flavor is like a blend of pomegranates, cherries and strawberries; the fruit is used in making jelly, candies and syrup.",['Tunas'],['Tunas'],0,0,0,0,1
5280,Turque, [Spanish] turkey.,['Turque'],['Turque'],0,0,0,0,1
5352,Uvas, [Spanish] grapes.,['Uvas'],['Uvas'],0,0,0,0,1
5353,Vaca, [Spanish] beef.,['Vaca'],['Vaca'],0,0,0,0,1
5356,Vainas de maiz seca, [Spanish] dried corn husks.,"['Vainas', 'de', 'maiz', 'seca']","['Vainas', 'de', 'maiz', 'seca']",0,0,0,0,1
5357,Vainilla," [Spanish] vanilla; it was cultivated by the Aztecs and is native to the New World; the intensely fragrant bean from a variety of orchid native to Mexico; used to flavor desserts, ice cream and beverages; do not purchase the inexpensive imitations which are made from the tonka bean because it may be a carcinogen.",['Vainilla'],['Vainilla'],0,0,0,0,1
5361,Vampiro, [Spanish] drink made with Sangrita and tequila.,['Vampiro'],['Vampiro'],0,0,0,0,1
5388,Venado," [Spanish] venison; antelope or deer meat; a lean meat, it needs moist heat to keep it tender.",['Venado'],['Venado'],0,0,0,0,1
5395,Verde, [Spanish] green.,['Verde'],['Verde'],0,0,0,0,1
5396,Verdolagas, [Spanish] purslane (greens).,['Verdolagas'],['Verdolagas'],0,0,0,0,1
5398,Verduras, [Spanish] vegetables.,['Verduras'],['Verduras'],0,0,0,0,1
5417,Vinagre, [Spanish] vinegar.,['Vinagre'],['Vinagre'],0,0,0,0,1
5418,Vinagreta, [Spanish] vinaigrette.,['Vinagreta'],['Vinagreta'],0,0,0,0,1
5460,Washed-rind," Frequently orange, rinds washed or rubbed with brine, wine, beer or brandy (pont l'eveque, tallegio, Spanish mahon).",['Washed-rind'],['Washed-rind'],0,0,0,0,1
5550,Xoconostle," [Spanish] acidy, green prickly pear.",['Xoconostle'],['Xoconostle'],0,0,0,0,1
5557,Yautia, [Spanish] sweet potato,['Yautia'],['Yautia'],0,0,0,0,1
5564,Yema, [Spanish] yolk.,['Yema'],['Yema'],0,0,0,0,1
5565,Yerba buena, [Spanish] good herb; wild mint; cilantro is an acceptable substitute.,"['Yerba', 'buena']","['Yerba', 'buena']",0,0,0,0,1
5566,Yerba, [Spanish] herb.,['Yerba'],['Yerba'],0,0,0,0,1
5573,Yucca," [Spanish] cassava; manioc; dark-skinned fleshy starchy root of a tropical plant used in many Hispanic dishes; soft white flesh; cooked and mashed for side dishes, sweetened and fried for desserts or cooked into soups and stews to serve as a thickener; can also be thinly sliced and fried into chips; it is the root from which tapioca is made.",['Yucca'],['Yucca'],0,0,0,0,1
5578,Zanahoria, [Spanish] carrot.,['Zanahoria'],['Zanahoria'],0,0,0,0,1
5580,Zarzamora, [Spanish] wild blackberry.,['Zarzamora'],['Zarzamora'],0,0,0,0,1
